flavor,mass_GeV,channel,status,central_rows,variation_rows,mass_label,rows,central_hits,variation_hits,common_hits,xor_hits,false_hits,missed_hits,xor_per_row,xor_per_variation_hit,missed_per_variation_hit,entry_absdiff_m_median,entry_absdiff_m_p90,entry_absdiff_m_max,exit_absdiff_m_median,exit_absdiff_m_p90,exit_absdiff_m_max,path_absdiff_m_median,path_absdiff_m_p90,path_absdiff_m_max
Ue,2.0,Bbaryon,ok,,,2p000,100000.0,722.0,725.0,15.0,1417.0,707.0,710.0,0.01417,1.9544827586206897,0.9793103448275862,1.5010184605717498,2.3272825956013015,3.5871821168566314,0.7664182864000821,2.1761695679838264,3.8608767148670253,0.7742268990376573,2.14976664075689,3.2300923750055226
Ue,2.0,WZ,ok,,,2p000,100000.0,799.0,799.0,799.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ue,2.2,ALL,ok,,,2p200,399999.0,3106.0,3042.0,1646.0,2856.0,1460.0,1396.0,0.007140017850044625,0.9388560157790927,0.4589086127547666,0.0,0.0,3.7925860123264243,0.0,0.0,4.2551455936825775,0.0,0.0,2.5772658802161743
Ue,2.2,Bmeson,ok,,,2p200,99999.0,768.0,721.0,15.0,1459.0,753.0,706.0,0.014590145901459014,2.0235783633841886,0.9791955617198336,1.2138523430086536,2.4303544110352107,3.7925860123264243,1.757831635807733,2.9194223767450884,3.3173863727430906,1.1706386767765977,2.306881020985743,2.5772658802161743
Ue,2.2,Bc,ok,,,2p200,100000.0,815.0,815.0,815.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ue,2.2,Bbaryon,ok,,,2p200,100000.0,718.0,701.0,11.0,1397.0,707.0,690.0,0.01397,1.992867332382311,0.9843081312410842,1.0277670606282712,3.0904688988113094,3.392437215271329,1.0188026039681155,2.2999698913520916,4.2551455936825775,0.4243678311092154,2.3736346113032134,2.5081459867773717
Ue,2.2,WZ,ok,,,2p200,100000.0,805.0,805.0,805.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ue,2.4,ALL,ok,,,2p400,399999.0,3070.0,3013.0,1600.0,2883.0,1470.0,1413.0,0.007207518018795047,0.9568536342515765,0.46896780617324924,0.0,0.0,2.5251419906502974,0.0,0.0,4.0868197396457795,0.0,0.0,2.8739683041967012
Ue,2.4,Bmeson,ok,,,2p400,99999.0,731.0,713.0,14.0,1416.0,717.0,699.0,0.014160141601416014,1.9859747545582047,0.9803646563814866,1.011083362362804,2.0305442097162403,2.5251419906502974,1.296667467583477,2.0472922840261636,3.7516884942511908,1.0217345824919057,1.7725430195641432,2.7862300517346057
Ue,2.4,Bc,ok,,,2p400,100000.0,772.0,772.0,772.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ue,2.4,Bbaryon,ok,,,2p400,100000.0,772.0,733.0,19.0,1467.0,753.0,714.0,0.01467,2.001364256480218,0.9740791268758526,1.2195678145545656,1.9947755642988283,2.207981831799337,1.0396500297088878,2.7780869505776713,4.0868197396457795,1.2133198152369573,2.5297161995002586,2.8739683041967012
Ue,2.4,WZ,ok,,,2p400,100000.0,795.0,795.0,795.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ue,2.6,ALL,ok,,,2p600,399999.0,2970.0,3051.0,1635.0,2751.0,1335.0,1416.0,0.006877517193792985,0.9016715830875123,0.464110127826942,0.0,0.0,4.105477950620578,0.0,0.0,4.232940835183577,0.0,0.0,3.0016282571163835
Ue,2.6,Bmeson,ok,,,2p600,99999.0,679.0,736.0,14.0,1387.0,665.0,722.0,0.013870138701387013,1.8845108695652173,0.9809782608695652,2.1959306822933957,3.258926653027521,4.105477950620578,0.9006850410062235,3.0549152164325797,3.5705710471090804,2.0987159428933495,2.8259812287334394,3.0016282571163835
Ue,2.6,Bc,ok,,,2p600,100000.0,815.0,815.0,815.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ue,2.6,Bbaryon,ok,,,2p600,100000.0,688.0,712.0,18.0,1364.0,670.0,694.0,0.01364,1.9157303370786516,0.9747191011235955,1.5611738128193,2.134411770116788,2.2397260516300257,0.6502531977158323,3.465726639513378,4.232940835183577,1.2238876388867883,2.1475800452029334,2.3779392520563754
Ue,2.6,WZ,ok,,,2p600,100000.0,788.0,788.0,788.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ue,2.8,ALL,ok,,,2p800,399999.0,3043.0,3074.0,1590.0,2937.0,1453.0,1484.0,0.0073425183562958905,0.9554326610279765,0.4827586206896552,0.0,0.0,4.264741892492058,0.0,0.0,3.5509635542204983,0.0,0.0,3.3404795791918893
Ue,2.8,Bmeson,ok,,,2p800,99999.0,751.0,776.0,22.0,1483.0,729.0,754.0,0.014830148301483015,1.9110824742268042,0.9716494845360825,1.3205727141129486,2.1643455422100644,2.581501596140363,1.6490563069921063,2.9939254980768593,3.5509635542204983,1.2241424949748279,2.377307384362856,2.531481118980466
Ue,2.8,Bc,ok,,,2p800,100000.0,753.0,753.0,753.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ue,2.8,Bbaryon,ok,,,2p800,100000.0,752.0,758.0,28.0,1454.0,724.0,730.0,0.01454,1.9182058047493404,0.9630606860158312,1.4694245053152741,2.4388130203956586,4.264741892492058,1.3225787128904383,2.4139307089754545,3.276387725407062,1.2068990708559273,2.365781615174514,3.3404795791918893
Ue,2.8,WZ,ok,,,2p800,100000.0,787.0,787.0,787.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ue,3.0,ALL,ok,,,3p000,399999.0,2980.0,2911.0,1554.0,2783.0,1426.0,1357.0,0.006957517393793485,0.9560288560632085,0.46616283064239095,0.0,0.0,3.46399528053945,0.0,0.0,3.0544161924362427,0.0,0.0,3.177298930475299
Ue,3.0,Bmeson,ok,,,3p000,99999.0,744.0,730.0,23.0,1428.0,721.0,707.0,0.014280142801428015,1.9561643835616438,0.9684931506849315,1.0916396507495705,2.610702096085751,3.012319238770843,1.1268369452528653,2.0990974874357824,3.0544161924362427,1.4487452319252512,2.4331675216900406,3.177298930475299
Ue,3.0,Bc,ok,,,3p000,100000.0,733.0,733.0,733.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ue,3.0,Bbaryon,ok,,,3p000,100000.0,722.0,667.0,17.0,1355.0,705.0,650.0,0.01355,2.0314842578710643,0.974512743628186,1.1870253592747275,2.4511972481954984,3.46399528053945,1.4299313662896118,1.9666467315383707,2.2864342703784573,0.9326474525683999,1.8711403260315862,2.5033393387644267
Ue,3.0,WZ,ok,,,3p000,100000.0,781.0,781.0,781.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ue,3.2,ALL,ok,,,3p200,399999.0,2965.0,2974.0,1577.0,2785.0,1388.0,1397.0,0.006962517406293516,0.9364492266308003,0.46973772696704774,0.0,0.0,3.7828717136056156,0.0,0.0,4.898753386990844,0.0,0.0,3.588500482465726
Ue,3.2,Bmeson,ok,,,3p200,99999.0,732.0,743.0,15.0,1445.0,717.0,728.0,0.014450144501445014,1.9448183041722746,0.9798115746971736,0.9057582433294975,1.524921694391574,2.485375669582904,1.2786977121638827,2.1540373137547815,4.898753386990844,1.1056459577904079,2.944010296135274,3.588500482465726
Ue,3.2,Bc,ok,,,3p200,100000.0,727.0,727.0,727.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ue,3.2,Bbaryon,ok,,,3p200,100000.0,693.0,691.0,22.0,1340.0,671.0,669.0,0.0134,1.939218523878437,0.9681620839363242,1.3902315322006995,2.986951212503243,3.7828717136056156,1.5102958725878093,3.8516266726669963,4.123965831051972,1.3348065958595026,2.3717226923684205,2.782632666297893
Ue,3.2,WZ,ok,,,3p200,100000.0,813.0,813.0,813.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ue,3.4,ALL,ok,,,3p400,299999.0,2216.0,2235.0,1525.0,1401.0,691.0,710.0,0.004670015566718555,0.6268456375838927,0.31767337807606266,0.0,0.0,3.135394442956745,0.0,0.0,3.8702994290121318,0.0,0.0,3.1382626734325534
Ue,3.4,Bmeson,ok,,,3p400,99999.0,708.0,727.0,17.0,1401.0,691.0,710.0,0.014010140101401013,1.9270976616231086,0.9766162310866575,1.0250664496284365,2.458429057511159,3.135394442956745,1.5523500106756742,3.21212086515552,3.8702994290121318,1.0753475931443433,2.8350116547261246,3.1382626734325534
Ue,3.4,Bc,ok,,,3p400,100000.0,711.0,711.0,711.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ue,3.4,WZ,ok,,,3p400,100000.0,797.0,797.0,797.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ue,3.6,ALL,ok,,,3p600,299999.0,2231.0,2231.0,1503.0,1456.0,728.0,728.0,0.004853349511165037,0.6526221425369789,0.32631107126848946,0.0,0.0,3.9154124973117703,0.0,0.0,1.7380628092031465,0.0,0.0,2.191723867116565
Ue,3.6,Bmeson,ok,,,3p600,99999.0,742.0,742.0,14.0,1456.0,728.0,728.0,0.014560145601456015,1.9622641509433962,0.9811320754716981,1.6138850233042472,2.4785605708733303,3.9154124973117703,0.7632998046433865,1.6505335578711,1.7380628092031465,1.0653523334655617,2.189799254340988,2.191723867116565
Ue,3.6,Bc,ok,,,3p600,100000.0,686.0,686.0,686.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ue,3.6,WZ,ok,,,3p600,100000.0,803.0,803.0,803.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Umu,0.305,ALL,length_mismatch,862956.0,862957.0,,,,,,,,,,,,,,,,,,,,
Umu,0.5,ALL,length_mismatch,762956.0,762957.0,,,,,,,,,,,,,,,,,,,,
Umu,0.7,ALL,length_mismatch,762956.0,762957.0,,,,,,,,,,,,,,,,,,,,
Umu,0.9,ALL,length_mismatch,762956.0,762957.0,,,,,,,,,,,,,,,,,,,,
Umu,1.0,ALL,length_mismatch,762956.0,762957.0,,,,,,,,,,,,,,,,,,,,
Umu,1.2,ALL,length_mismatch,762956.0,762957.0,,,,,,,,,,,,,,,,,,,,
Umu,1.4,ALL,length_mismatch,762956.0,762957.0,,,,,,,,,,,,,,,,,,,,
Umu,1.6,ALL,length_mismatch,762956.0,762957.0,,,,,,,,,,,,,,,,,,,,
