flavor,mass_GeV,channel,status,central_rows,variation_rows,mass_label,rows,central_hits,variation_hits,common_hits,xor_hits,false_hits,missed_hits,xor_per_row,xor_per_variation_hit,missed_per_variation_hit,entry_absdiff_m_median,entry_absdiff_m_p90,entry_absdiff_m_max,exit_absdiff_m_median,exit_absdiff_m_p90,exit_absdiff_m_max,path_absdiff_m_median,path_absdiff_m_p90,path_absdiff_m_max
Umu,2.4,ALL,ok,,,2p400,399999.0,3079.0,3068.0,1644.0,2859.0,1435.0,1424.0,0.0071475178687946716,0.931877444589309,0.4641460234680574,0.0,0.0,2.32637384258571,0.0,0.0,4.225500228468984,0.0,0.0,3.1672530004489516
Umu,2.4,Bmeson,ok,,,2p400,99999.0,781.0,719.0,40.0,1420.0,741.0,679.0,0.014200142001420014,1.9749652294853963,0.9443671766342142,0.36726946293056173,1.4449241595646618,2.1290297422896884,0.7366046473759091,2.264800594850006,3.698920740837899,1.0404261282312834,2.369093846010563,2.725165899418286
Umu,2.4,Bc,ok,,,2p400,100000.0,783.0,783.0,783.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Umu,2.4,Bbaryon,ok,,,2p400,100000.0,720.0,771.0,26.0,1439.0,694.0,745.0,0.01439,1.8664072632944229,0.9662775616083009,0.6211790497766163,1.7043885952275186,2.32637384258571,0.6855463841504061,1.6512264808193784,4.225500228468984,0.6482312952794267,1.9844863255648661,3.1672530004489516
Umu,2.4,WZ,ok,,,2p400,100000.0,795.0,795.0,795.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Umu,2.6,ALL,ok,,,2p600,399999.0,2978.0,3037.0,1626.0,2763.0,1352.0,1411.0,0.006907517268793172,0.9097793875535067,0.4646032268686203,0.0,0.0,4.1198566074539045,0.0,0.0,3.207223753151979,0.0,0.0,2.7859946202352326
Umu,2.6,Bmeson,ok,,,2p600,99999.0,722.0,760.0,38.0,1406.0,684.0,722.0,0.014060140601406014,1.85,0.95,0.41643957404442844,1.9411744429892699,2.3734941267200114,0.6248994453052727,1.6867843028867713,2.921135621302554,0.4057765433246985,1.7523998009979527,2.7859946202352326
Umu,2.6,Bc,ok,,,2p600,100000.0,769.0,769.0,769.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Umu,2.6,Bbaryon,ok,,,2p600,100000.0,699.0,720.0,31.0,1357.0,668.0,689.0,0.01357,1.8847222222222222,0.9569444444444445,0.3409043753677068,1.4455386907383598,4.1198566074539045,0.4743776729431204,1.826354670374947,3.207223753151979,0.6011919200484499,1.709758581099095,1.897705761942607
Umu,2.6,WZ,ok,,,2p600,100000.0,788.0,788.0,788.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Umu,2.8,ALL,ok,,,2p800,399999.0,2942.0,2945.0,1599.0,2689.0,1343.0,1346.0,0.006722516806292015,0.9130730050933786,0.4570458404074703,0.0,0.0,3.2703866781368482,0.0,0.0,3.147541787459758,0.0,0.0,3.0148303342542384
Umu,2.8,Bmeson,ok,,,2p800,99999.0,695.0,718.0,19.0,1375.0,676.0,699.0,0.013750137501375014,1.915041782729805,0.9735376044568245,0.09947164188258739,0.6173425780201156,1.531321256961661,0.3735569266587895,2.3739111249107028,3.147541787459758,0.3593677896736267,2.5705584231735292,2.6794919463368423
Umu,2.8,Bc,ok,,,2p800,100000.0,772.0,772.0,772.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Umu,2.8,Bbaryon,ok,,,2p800,100000.0,688.0,668.0,21.0,1314.0,667.0,647.0,0.01314,1.967065868263473,0.968562874251497,0.4695622224110494,1.080426475272862,3.2703866781368482,0.47507591642684943,1.876833743892977,2.7569650929102103,0.4864278429706097,2.2094185092018286,3.0148303342542384
Umu,2.8,WZ,ok,,,2p800,100000.0,787.0,787.0,787.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Umu,3.0,ALL,ok,,,3p000,399999.0,2977.0,3041.0,1605.0,2808.0,1372.0,1436.0,0.007020017550043875,0.9233804669516607,0.47221308780006577,0.0,0.0,4.143110342412257,0.0,0.0,3.447457909888371,0.0,0.0,3.0058205300446446
Umu,3.0,Bmeson,ok,,,3p000,99999.0,714.0,731.0,32.0,1381.0,682.0,699.0,0.013810138101381014,1.8891928864569083,0.9562243502051984,0.43576613595739744,1.8222401109580026,2.293914843965755,0.5380855020032289,1.9163649345152067,3.447457909888371,0.45334500622549356,2.3798754018442976,2.867627759325508
Umu,3.0,Bc,ok,,,3p000,100000.0,768.0,768.0,768.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Umu,3.0,Bbaryon,ok,,,3p000,100000.0,714.0,761.0,24.0,1427.0,690.0,737.0,0.01427,1.8751642575558476,0.9684625492772667,0.729041344955343,3.28932852492499,4.143110342412257,1.0087181969059316,2.141208902731393,3.0058416653619346,1.269379008046183,2.282683455745674,3.0058205300446446
Umu,3.0,WZ,ok,,,3p000,100000.0,781.0,781.0,781.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Umu,3.2,ALL,ok,,,3p200,399999.0,3041.0,3081.0,1658.0,2806.0,1383.0,1423.0,0.007015017537543844,0.9107432651736449,0.46186303148328467,0.0,0.0,3.2472638605201283,0.0,0.0,2.7916507209356034,0.0,0.0,3.2689529839231035
Umu,3.2,Bmeson,ok,,,3p200,99999.0,741.0,766.0,29.0,1449.0,712.0,737.0,0.014490144901449014,1.891644908616188,0.9621409921671018,0.3421808929273844,1.3663605077270686,2.1120519345881235,0.8185377082074226,1.8754411599761267,2.7916507209356034,0.6783376895369031,2.5922477293038133,3.2689529839231035
Umu,3.2,Bc,ok,,,3p200,100000.0,792.0,792.0,792.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Umu,3.2,Bbaryon,ok,,,3p200,100000.0,702.0,717.0,31.0,1357.0,671.0,686.0,0.01357,1.892608089260809,0.9567642956764296,0.7460782193042377,1.3757225019896886,3.2472638605201283,0.5675230254927435,2.1602246651781343,2.237267513576274,0.6839705968418315,1.9619178287228642,2.906302884482372
Umu,3.2,WZ,ok,,,3p200,100000.0,806.0,806.0,806.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Umu,3.4,ALL,ok,,,3p400,299999.0,2274.0,2329.0,1606.0,1391.0,668.0,723.0,0.004636682122273741,0.5972520395019322,0.3104336625161013,0.0,0.0,1.6853945711264124,0.0,0.0,2.5873113201699987,0.0,0.0,2.7527510574703165
Umu,3.4,Bmeson,ok,,,3p400,99999.0,700.0,755.0,32.0,1391.0,668.0,723.0,0.013910139101391014,1.8423841059602648,0.9576158940397351,0.2942750729094765,1.1250055266931285,1.6853945711264124,0.3042152004414671,1.2625738180277573,2.5873113201699987,0.4201175351100268,1.3759781786960719,2.7527510574703165
Umu,3.4,Bc,ok,,,3p400,100000.0,777.0,777.0,777.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Umu,3.4,WZ,ok,,,3p400,100000.0,797.0,797.0,797.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Umu,3.6,ALL,ok,,,3p600,299999.0,2298.0,2332.0,1587.0,1456.0,711.0,745.0,0.004853349511165037,0.6243567753001715,0.3194682675814751,0.0,0.0,3.302618186938883,0.0,0.0,4.755555677635641,0.0,0.0,3.762572061567017
Umu,3.6,Bmeson,ok,,,3p600,99999.0,745.0,779.0,34.0,1456.0,711.0,745.0,0.014560145601456015,1.8690629011553272,0.9563543003851092,0.2675380391233162,1.3539390926452894,3.302618186938883,0.31706426734991844,1.9917703856250533,4.755555677635641,0.5972795339774866,1.9826673090214069,3.762572061567017
Umu,3.6,Bc,ok,,,3p600,100000.0,750.0,750.0,750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Umu,3.6,WZ,ok,,,3p600,100000.0,803.0,803.0,803.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Utau,0.305,ALL,length_mismatch,662957.0,662958.0,,,,,,,,,,,,,,,,,,,,
Utau,0.5,ALL,length_mismatch,662957.0,662958.0,,,,,,,,,,,,,,,,,,,,
Utau,0.7,ALL,length_mismatch,662957.0,662958.0,,,,,,,,,,,,,,,,,,,,
Utau,0.9,ALL,length_mismatch,662957.0,662958.0,,,,,,,,,,,,,,,,,,,,
Utau,1.0,ALL,length_mismatch,662957.0,662958.0,,,,,,,,,,,,,,,,,,,,
Utau,1.2,ALL,length_mismatch,662957.0,662958.0,,,,,,,,,,,,,,,,,,,,
Utau,1.4,ALL,length_mismatch,662957.0,662958.0,,,,,,,,,,,,,,,,,,,,
Utau,1.6,ALL,length_mismatch,562957.0,562958.0,,,,,,,,,,,,,,,,,,,,
Utau,1.8,ALL,ok,,,1p800,299999.0,2468.0,2424.0,1681.0,1530.0,787.0,743.0,0.005100017000056667,0.6311881188118812,0.3065181518151815,0.0,0.0,2.7357120737772824,0.0,0.0,2.2597360406013074,0.0,0.0,3.2352812881906523
Utau,1.8,Bmeson,ok,,,1p800,99999.0,823.0,779.0,36.0,1530.0,787.0,743.0,0.015300153001530016,1.96405648267009,0.9537869062901155,0.413585266813163,1.6817272324280825,2.7357120737772824,0.4428595962232933,1.7925517304205165,2.2597360406013074,0.8639982530815971,2.157410277199677,3.2352812881906523
Utau,1.8,Bc,ok,,,1p800,100000.0,838.0,838.0,838.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Utau,1.8,WZ,ok,,,1p800,100000.0,807.0,807.0,807.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Utau,2.0,ALL,ok,,,2p000,299999.0,2395.0,2421.0,1640.0,1536.0,755.0,781.0,0.005120017066723556,0.6344485749690211,0.3225939694341181,0.0,0.0,2.7680975147496802,0.0,0.0,2.200373298194389,0.0,0.0,2.7077976432291457
